incident_id,Incident_date,state,city_or_county,address,killed,injured
918061,2017-08-21,New York,Brooklyn,700 block of S 19th St,1,3
1525062,2019-10-12,New York,Brooklyn,75 Utica Ave,4,3
1432930,2019-06-26,New York,Brooklyn,900 block of Rowe St,1,3
355644,2015-06-10,New York,Brooklyn,South Vermont Avenue and West 88th Street,1,3
979651,2017-11-03,New York,Brooklyn,10th Ave S and E 24th St,0,4
263376,2014-12-14,New York,Brooklyn,1311 Northwest 2nd Avenue,1,4
1122728,2018-05-20,New York,Brooklyn,1604 Madison Ave,0,4
1220912,2018-09-29,New York,Brooklyn,1700 block of 24th St,1,4
628635,2016-08-13,New York,Brooklyn,1800 Connecticut Ave,0,4
980192,2017-11-04,New York,Brooklyn,2810 Market St,0,4
1546102,2019-11-10,New York,Brooklyn,4704 Independence Ave,0,4
2040013,2021-06-19,New York,Brooklyn,525 Elizabeth Ave,0,4
876010,2017-06-25,New York,Brooklyn,5900 block of Southern Ave SE,0,4
1725327,2020-07-05,New York,Brooklyn,700 block of Weaver Ave,0,4
2001137,2021-05-11,New York,Brooklyn,800 block of W Lexington St,0,4
1677566,2020-05-11,New York,Brooklyn,Rosa Parks Ave and Courtland Dr,0,4
1407189,2019-05-27,New York,Brooklyn,100 block of Walnut St,1,5
2079044,2021-07-31,New York,Brooklyn,1662 W Mound St,1,5
1793680,2020-09-12,New York,Brooklyn,200 block of Dewey St,0,5
1990821,2021-04-29,New York,Brooklyn,2300 block of Polar Rock Terrace SW,1,5
357701,2015-06-13,New York,Brooklyn,2409 Creston Avenue,0,5
587735,2016-06-24,New York,Brooklyn,Brook and Winter Street,0,5
1695586,2020-06-02,New York,Brooklyn,Kewaunee St and Michigan Blvd,0,5
107673,2014-02-16,New York,Brooklyn,Lafayette Street and East Tillman Road,0,5
517058,2016-03-06,New York,Brooklyn,120 Washington Avenue,1,6
2065252,2021-07-17,New York,Brooklyn,300 block of SW 3rd Ave,1,6
225036,2014-11-26,New York,Brooklyn,Mission and 13th streets,0,6
2119950,2021-09-19,New York,Brooklyn,145 Yemassee Hwy,1,7
2053262,2021-07-05,New York,Brooklyn,Lawrence Ave and Wall St,1,11
2100578,2021-08-26,Florida,Brooksville,3006 Lyndale Ave,0,7
1554807,2019-11-21,Florida,Brownsville,120 West Casino Rd,0,4
1710537,2020-06-20,Tennessee,Brownsville,Mount Eden Pkwy and Monroe Ave,0,4
2005671,2021-05-16,Texas,Brownsville,6170 Abbot Rd,0,5
1407941,2019-05-27,Texas,Bryan,5900 block of Goodfellow Blvd,2,2
113156,2014-03-09,New York,Buffalo,531 W State St,3,1
617789,2016-07-31,New York,Buffalo,Southwest 203rd Terrace and 115th Avenue,3,1
1616964,2020-02-08,Minnesota,Buffalo,1000 block of Calvin St,1,3
1780199,2020-08-30,New York,Buffalo,2300 block of Joppa Ave,1,3
2038622,2021-06-17,New York,Buffalo,3056 Mathers St,1,3
275064,2015-01-07,New York,Buffalo,773 West Main Street,1,3
1772680,2020-08-23,New York,Buffalo,1100 block of Brewer Rd,1,4
1945999,2021-03-06,New York,Buffalo,200 block of Shads Ford Blvd,1,4
1787387,2020-09-06,New York,Buffalo,4900 block of Reisterstown Rd,0,4
357590,2015-06-13,New York,Buffalo,500 block of SE 69th St,0,4
608787,2016-07-20,New York,Buffalo,5100 block of E Hedges Ave,0,4
589470,2016-06-25,New York,Buffalo,700 block of Craig Street,0,4
104902,2014-01-20,New York,Buffalo,8509 Rixlew Ln,0,4
821400,2017-04-15,New York,Buffalo,1480 Center Point Pkwy,0,6
290510,2015-02-08,New York,Buffalo,251 Dupree Rd,0,6
732927,2016-12-24,New York,Buffalo,490 K Ford Rd,0,7
150299,2014-06-24,New York,Buffalo,Northwest 12th Avenue and 65th Street,2,7
1732365,2020-07-12,Georgia,Buford,3000 block of NW 12th Ct,2,2
1233563,2018-10-14,North Carolina,Burlington,2815 W Lake Mead Blvd,3,1
1188597,2018-08-15,Washington,Burlington,104 Mimosa Ct,0,5
1348291,2019-03-15,Mississippi,Byhalia,515 Dauphin Island Pkwy,2,4
1999193,2021-05-09,Kentucky,Cadiz,122 N 2nd St,1,7
563751,2016-05-22,Idaho,Caldwell,100 block of Rains Avenue,0,4
1727743,2020-07-07,Illinois,Calumet City,7900 block of Janna Lee Ave,0,5
1423330,2019-06-16,Illinois,Calumet City,Dixie Highway and Ormsby Ave,1,6
1794086,2020-09-13,Maryland,Cambridge,6100 block of S Throop St,1,3
346179,2015-05-24,New Jersey,Camden,2700 block of Dayton,0,4
409856,2015-09-08,New Jersey,Camden,56th and Green,0,4
1423435,2019-06-16,New Jersey,Camden,1200 block of Sampson St,0,6
658226,2016-09-18,California,Canoga Park,1700 block of Brighton Pl,0,4
1102900,2018-04-29,Mississippi,Canton,1969 S Military Trail,1,3
1812838,2020-10-02,Ohio,Canton,9700 block of 59th Ave S,0,4
1355275,2019-03-25,Florida,Cape Coral,2400 block of W San Miguel St,0,5
1588919,2020-01-05,Missouri,Cape Girardeau,1008 Brady Ave NW,0,4
1766380,2020-08-16,Maryland,Capitol Heights,W Alameda Ave and S Federal Blvd,2,4
190599,2014-09-14,Maryland,Capitol Heights,225 E Fifth,0,6
1206476,2018-09-09,Colorado,Capulin,N/A,0,4
1428047,2019-06-21,Illinois,Carbondale,519  West Taylor St,5,0
1899819,2021-01-11,Illinois,Carbondale,2491 NE 58th St,0,4
1202318,2018-09-02,Georgia,Cartersville,500 23rd St S,0,7
1653012,2020-04-05,Missouri,Caruthersville,Mahaffey Line Dr,1,4
1820156,2020-10-10,North Carolina,Cary,100 block of S Keeler Ave,1,3
1747700,2020-07-27,Arizona,Casa Grande,705 E 92nd Pl,1,4
1192788,2018-08-21,Mississippi,Cascilla,2119 E Alcy Rd,0,4
1561398,2019-11-30,Alabama,Cedar Bluff,6500 block of E Sardis Rd,0,5
1469344,2019-08-05,Iowa,Cedar Rapids,216 Buffalo Ave,0,4
1398553,2019-05-18,Illinois,Centreville,100 Martin Luther King Avenue,1,8
1174423,2018-07-29,California,Ceres,100 block of E Maple St,0,4
541987,2016-04-16,California,Ceres,1100 block of Conley Street,2,4
1627335,2020-02-23,North Carolina,Chadbourn,71 Tina Ln,3,1
149706,2014-06-13,Illinois,Champaign,8600 block of South Figueroa Street,3,1
1921641,2021-02-05,Illinois,Champaign,360 E Wyomissing Ave,1,3
1194315,2018-08-23,Illinois,Champaign,5800 block of Oakland St,0,4
564470,2016-05-23,Illinois,Champaign,102 Isabella Avenue,0,5
115012,2014-03-14,Texas,Channelview,S. Second and Roebling Sts,0,4
1963598,2021-03-28,South Carolina,Charleston,1601 Middleborough Rd,5,1
1292684,2019-01-04,South Carolina,Charleston,3197 Shula Dr,3,2
2034470,2021-06-14,South Carolina,Charleston,I-95,1,3
341465,2015-05-16,West Virginia,Charleston,28th Street and Auer Avenue,0,5
224746,2014-11-16,South Carolina,Charleston,115 S. Durango,0,6
543108,2016-04-17,South Carolina,Charleston,5021 W St Hwy 107,1,6
1080234,2018-03-29,North Carolina,Charlotte,7401 Alma Dr,1,3
2047787,2021-06-26,North Carolina,Charlotte,Forest Dr,1,3
1012704,2017-12-21,North Carolina,Charlotte,1500 block of N University Avenue,0,4
567788,2016-05-29,North Carolina,Charlotte,200 block of N 3rd St,0,4
1953309,2021-03-15,North Carolina,Charlotte,2300 block of N Harding St,1,4
1359455,2019-03-31,North Carolina,Charlotte,500 block of N Hamlin Ave,1,4
1004454,2017-12-09,North Carolina,Charlotte,Proctor St,0,4
1289618,2019-01-01,North Carolina,Charlotte,2020 W Pensacola St,0,5
2013043,2021-05-22,North Carolina,Charlotte,233 S Civic Center Dr,1,5
1273161,2018-12-08,North Carolina,Charlotte,801 S Inglewood Ave,0,5
1952151,2021-03-13,North Carolina,Charlotte,917 Flushing Ave,0,5
299344,2015-03-01,North Carolina,Charlotte,9855 Chalmers St,1,5
676376,2016-10-14,North Carolina,Charlotte,3300 block of W Maypole Ave,1,6
2079516,2021-07-31,North Carolina,Charlotte,97-07 37th Ave,0,10
768243,2017-02-06,Tennessee,Chattanooga,11th Street,4,0
1276091,2018-12-13,Tennessee,Chattanooga,4505 N Broad St,0,4
1766574,2020-08-17,Tennessee,Chattanooga,Atlantic Ave and Hinsdale St,0,4
1802862,2020-09-23,Tennessee,Chattanooga,200 W Broadway Ave,0,5
1736508,2020-07-16,Tennessee,Chattanooga,S 7th St and Sylvan St,0,5
1153134,2018-06-30,Tennessee,Chattanooga,800 Block of W. Washington,1,6
1759779,2020-08-09,Tennessee,Chattanooga,Monroe St and N Detroit Ave,0,6
1780091,2020-08-30,Massachusetts,Chelsea,400 block of Elm St,0,5
1917909,2021-02-02,Virginia,Chesapeake,903 Indiana St,6,1
1393960,2019-05-13,Virginia,Chesapeake,2100 block of 4th St,0,4
217831,2014-11-08,Virginia,Chesapeake,499 E. Arrow Highway,0,5
1143081,2018-06-17,Pennsylvania,Chester,325 Edgewood Ln,1,3
1213293,2018-09-19,Pennsylvania,Chester,1 E Church St,1,4
1724273,2020-07-03,Pennsylvania,Chester,700 block of S Woodington Rd,0,4
175943,2014-08-17,Pennsylvania,Chester,Edinboro Street,0,4
1676746,2020-05-10,Pennsylvania,Chester,18000 block of Bonners Park Cir,0,6
1202332,2018-09-02,Pennsylvania,Chester,1277 East Lynwood Drive,0,8
543132,2016-04-19,Wyoming,Cheyenne,1400 block of West 84th Street,1,4
727759,2016-12-17,Illinois,Chicago,100 block of W 105th St,5,0
263556,2014-12-15,Illinois,Chicago,100 block of West 5th St,7,0
1606476,2020-01-24,Illinois,Chicago,107 Kinshaw Ct,5,0
1233663,2018-10-15,Illinois,Chicago,1075 Carters Creek Pike,5,0
668279,2016-10-01,Illinois,Chicago,17250E Road,4,0
1765336,2020-08-15,Illinois,Chicago,24914 Martinsville Rd,4,0
192851,2014-09-18,Illinois,Chicago,2550 NW 29th Terrace,8,0
952720,2017-10-05,Illinois,Chicago,400 block of W 13th Street,4,0
509897,2016-02-23,Illinois,Chicago,4812 West Sunnyside Ave,5,0
623195,2016-08-06,Illinois,Chicago,51 Winding Brook Drive,5,0
1258804,2018-11-19,Illinois,Chicago,5100 block of Malcolm St,4,0
379166,2015-07-22,Illinois,Chicago,5500 block of Old Atlanta Road,5,0
1989840,2021-04-28,Illinois,Chicago,553 Hardaman Cir,5,0
686312,2016-10-27,Illinois,Chicago,600 block of Moccasin Gap Road,4,0
651957,2016-09-08,Illinois,Chicago,8330 Linden Rd,4,0
1682233,2020-05-17,Illinois,Chicago,100 block of Bugleflower Ln,4,1
2081131,2021-08-02,Illinois,Chicago,101 Heddy Rd,3,1
204310,2014-10-12,Illinois,Chicago,1100 block of East March Lane,3,1
813877,2017-04-07,Illinois,Chicago,1423 29th Ave Dr NE,3,1
170704,2014-08-06,Illinois,Chicago,1700 block of Quincy Street ,3,1
610379,2016-07-23,Illinois,Chicago,202 Childers Drive,4,1
1830092,2020-10-20,Illinois,Chicago,2117 Chenevert St,3,1
190874,2014-09-14,Illinois,Chicago,229 Naval Air Station Drive,3,1
2047170,2021-06-27,Illinois,Chicago,2500 block of Dunn Ave,3,1
883058,2017-07-05,Illinois,Chicago,300 block of Russell Rd,4,1
109957,2014-02-25,Illinois,Chicago,33325 Graceland Ln,4,1
603475,2016-07-14,Illinois,Chicago,400 block of Pecan Avenue,3,1
604207,2016-07-15,Illinois,Chicago,4006 NW 417th Street,3,1
560782,2016-05-17,Illinois,Chicago,5360 Savannah Highway,3,1
1998476,2021-05-08,Illinois,Chicago,7300 block of Maury Rd,4,1
452007,2015-11-23,Illinois,Chicago,90 block of S. Terrace Avenue,4,1
1599331,2020-01-17,Illinois,Chicago,93 Eastmoor Dr,4,1
1499300,2019-09-07,Illinois,Chicago,Brittany Ln,3,1
2125444,2021-09-25,Illinois,Chicago,Co Rd 60,4,1
223799,2014-11-22,Illinois,Chicago,Fourth Avenue,4,1
112415,2014-03-05,Illinois,Chicago,Law St,3,1
1134378,2018-06-05,Illinois,Chicago,Town Center Pkwy,3,1
1592655,2020-01-08,Illinois,Chicago,10 Bay Park Way,2,2
2122103,2021-09-12,Illinois,Chicago,12200 block of S Irving Ave,2,2
791298,2017-03-10,Illinois,Chicago,123 E 51st St,2,2
201648,2014-10-04,Illinois,Chicago,1400 block of Gherald Street,2,2
1534704,2019-10-24,Illinois,Chicago,1900 block of NW 12th St,2,2
1966181,2021-03-31,Illinois,Chicago,202 West Lincoln Ave,4,2
1284586,2018-12-24,Illinois,Chicago,2176 Main St,2,2
692315,2016-11-03,Illinois,Chicago,234 Cleveland Street,2,2
2034408,2021-06-14,Illinois,Chicago,300 block of N Cedar St,2,2
2104725,2021-08-31,Illinois,Chicago,3500 block of London Church Rd,2,2
858719,2017-06-03,Illinois,Chicago,3717 Tulane Ave,3,2
1418180,2019-06-08,Illinois,Chicago,5151 Medicine Valley Rd,5,2
1321093,2019-02-05,Illinois,Chicago,538 Hot Wells Blvd,2,2
960036,2017-10-15,Illinois,Chicago,6233 Gulfton St,2,2
1001566,2017-12-04,Illinois,Chicago,7200 block of Everton St,2,2
2025260,2021-06-05,Illinois,Chicago,7500 N Shadeland Ave,2,2
1507092,2019-09-18,Illinois,Chicago,800 block of Bayview Ave,2,2
2107916,2021-09-04,Illinois,Chicago,9164 Parkway E,2,2
403669,2015-08-27,Illinois,Chicago,928 Blanco Circle,2,2
898448,2017-07-25,Illinois,Chicago,1040 Golfair Boulevard,1,3
1965890,2021-03-31,Illinois,Chicago,1300 block of Congress St SE,2,3
1721669,2020-06-30,Illinois,Chicago,14 Circuit St,1,3
1428788,2019-06-21,Illinois,Chicago,1506 N Charles St,1,3
980060,2017-11-04,Illinois,Chicago,1515 Ocean Avenue,1,3
2030720,2021-06-10,Illinois,Chicago,1600 block Calvert Ave,1,3
152722,2014-06-27,Illinois,Chicago,1600 block of Cathy Street,1,3
712796,2016-11-28,Illinois,Chicago,1840 West Palma Vista Drive,1,3
1007054,2017-12-13,Illinois,Chicago,200 block of E Barthman Ave,1,3
1785358,2020-09-03,Illinois,Chicago,2000 block of NW 71st St,1,3
1548689,2019-11-14,Illinois,Chicago,21900 Centurion Way,3,3
508113,2016-02-20,Illinois,Chicago,231 Co Rd 201,2,3
855113,2017-05-29,Illinois,Chicago,231 Witherspoon St,1,3
1149463,2018-06-24,Illinois,Chicago,2500 block of Harrison Street,1,3
985582,2017-11-11,Illinois,Chicago,2532 Martin Luther King Jr Blvd,1,3
267792,2014-12-23,Illinois,Chicago,260 Oxford Drive,1,3
544080,2016-04-19,Illinois,Chicago,2700 block of West 53rd Street,1,3
465117,2015-12-12,Illinois,Chicago,307 Jefferson St,1,3
1941382,2021-02-28,Illinois,Chicago,3600 block of Idlewild Ave,3,3
332732,2015-05-01,Illinois,Chicago,3700 block of 37th Street,2,3
657863,2016-09-18,Illinois,Chicago,421 Rivermont Ave,1,3
1468799,2019-08-04,Illinois,Chicago,443 E Shelby Dr,1,3
390914,2015-08-08,Illinois,Chicago,4908 Greenwood Dr,2,3
507998,2016-02-19,Illinois,Chicago,509 Porter Street,1,3
160998,2014-07-20,Illinois,Chicago,5103 block of Bunkum Rd,1,3
1141108,2018-06-14,Illinois,Chicago,5150 W 80th Ave,1,3
157580,2014-07-11,Illinois,Chicago,5200 West Quincy Street,1,3
1716944,2020-06-25,Illinois,Chicago,527 Huntington Rd,1,3
1786890,2020-09-06,Illinois,Chicago,5700 block of Minerva Ave,1,3
1086966,2018-04-06,Illinois,Chicago,5800 block of Pickering St,1,3
835961,2017-05-04,Illinois,Chicago,600 block of Copeman Boulevard,1,3
1406070,2019-05-26,Illinois,Chicago,600 block of E Oak St,1,3
1999909,2021-05-09,Illinois,Chicago,6112 W Afton Pl,1,3
405133,2015-08-29,Illinois,Chicago,638 ENE Loop 323,1,3
173109,2014-04-22,Illinois,Chicago,6419 Brynhurst Avenue,1,3
1683810,2020-05-20,Illinois,Chicago,6918 Landor St,2,3
1381771,2019-04-27,Illinois,Chicago,700 block of Monterey St,1,3
1095043,2018-04-18,Illinois,Chicago,73 Hansel Ave,4,3
537825,2016-04-10,Illinois,Chicago,76th and Sheridan,1,3
1242443,2018-10-26,Illinois,Chicago,77 Brinkerhoff St,1,3
946138,2017-09-30,Illinois,Chicago,800 block of Kerr Avenue,1,3
2126450,2021-09-27,Illinois,Chicago,826 N Ridgeway Ave,1,3
684130,2016-10-25,Illinois,Chicago,830 Campbell Avenue Southeast,2,3
350021,2015-05-31,Illinois,Chicago,9222 Ardwick Ardmore Road,1,3
1859186,2020-11-22,Illinois,Chicago,9232 Chef Menteur Hwy,1,3
493536,2016-01-26,Illinois,Chicago,Airport Way S. and S. Atlantic St.,2,3
1459201,2019-07-26,Illinois,Chicago,E 10th Ave,1,3
289146,2015-02-05,Illinois,Chicago,Harvard Road,3,3
1886849,2020-12-26,Illinois,Chicago,NW 61st St and NW 13th Ave,1,3
2066812,2021-07-18,Illinois,Chicago,SOS Dr and San Luis Rd,1,3
1652601,2020-04-04,Illinois,Chicago,100 block of Hebert St,0,4
1792650,2020-09-12,Illinois,Chicago,100 block of N Pine Ave,2,4
1774138,2020-08-24,Illinois,Chicago,1000 block of 18th St,0,4
712776,2016-11-28,Illinois,Chicago,1067 McDonald Avenue,0,4
998843,2017-11-30,Illinois,Chicago,11000 block of Gunston,1,4
2063897,2021-07-15,Illinois,Chicago,1312 Bagnell Dam Blvd,1,4
493085,2016-01-25,Illinois,Chicago,140 S. D Street,1,4
596159,2016-07-04,Illinois,Chicago,1400 block of W. 107 Street,0,4
1998693,2021-05-08,Illinois,Chicago,1440 block of Lakeshore Ave,0,4
1886141,2020-12-24,Illinois,Chicago,1500 block of Amos Ave,1,4
1184992,2018-08-10,Illinois,Chicago,1515 N 13th St,0,4
1573471,2019-12-14,Illinois,Chicago,15700 block of Paradise Ave,0,4
591294,2016-06-28,Illinois,Chicago,1600 block of South Christiana,0,4
336622,2015-05-07,Illinois,Chicago,16000 block of Cathedral Street,0,4
1913708,2021-01-27,Illinois,Chicago,1614 S Standard Ave,0,4
1539557,2019-11-01,Illinois,Chicago,1616 S Chadbourne St,0,4
780036,2017-02-21,Illinois,Chicago,16700 Lorain Ave,0,4
1487729,2019-08-25,Illinois,Chicago,1700 block of E Bond St,3,4
2116343,2021-09-14,Illinois,Chicago,1700 block of N Milton Ave,0,4
1635570,2020-03-07,Illinois,Chicago,1700 block of Rayo Del Sol Dr SW,0,4
1987235,2021-04-25,Illinois,Chicago,1700 Highway 280 Bypass,0,4
464945,2015-12-13,Illinois,Chicago,17000 block of Keelson Lane,0,4
1215739,2018-09-21,Illinois,Chicago,1800 block of Benning Rd NE,0,4
696352,2016-11-09,Illinois,Chicago,1800 block of East Brooks Road,0,4
1978561,2021-04-15,Illinois,Chicago,1800 block of West Virginia Ave NE,0,4
962155,2017-10-17,Illinois,Chicago,181 Martense St,0,4
1439737,2019-07-04,Illinois,Chicago,1900 block of Adair St,0,4
1429399,2019-06-22,Illinois,Chicago,1st St and E Pembroke Ave,0,4
325862,2015-04-19,Illinois,Chicago,200 block of West Hill Street,0,4
1478480,2019-08-12,Illinois,Chicago,200 Young St,0,4
834788,2017-04-29,Illinois,Chicago,2000 Block of N Nestor Ave,0,4
1610782,2020-01-31,Illinois,Chicago,2000 Grimmett Dr,0,4
1371065,2019-04-14,Illinois,Chicago,2539 E Main St,0,4
1779023,2020-08-28,Illinois,Chicago,2600 block of Elm St,1,4
1435297,2019-06-29,Illinois,Chicago,2700 block of W Park Ave,0,4
765153,2017-01-31,Illinois,Chicago,2900 block of Martin Luther King Jr Ave SE,0,4
1165183,2018-07-16,Illinois,Chicago,300 block of 53rd St NE,1,4
404167,2015-08-30,Illinois,Chicago,3300 block of Sobota Circle,1,4
869877,2017-06-18,Illinois,Chicago,3300 block of W Crystal St,0,4
1679356,2020-05-13,Illinois,Chicago,3500 block of Commerce Cir,0,4
412487,2015-09-12,Illinois,Chicago,36 Woodward Street,2,4
783090,2017-02-25,Illinois,Chicago,3604 Moncrief Rd,1,4
900963,2017-07-28,Illinois,Chicago,400 block of N Washington St,0,4
932906,2017-09-13,Illinois,Chicago,400 block of S Duke St,0,4
632747,2016-08-18,Illinois,Chicago,402 E Main Street,0,4
1688610,2020-05-26,Illinois,Chicago,4045 Clay St,0,4
318221,2015-04-05,Illinois,Chicago,40th and Grand Street,1,4
1179589,2018-08-04,Illinois,Chicago,40th St and Vliet St,0,4
391014,2015-08-09,Illinois,Chicago,40th Street and Pennsylvania Avenue,0,4
1639413,2020-03-13,Illinois,Chicago,4104 Auburn St,0,4
349289,2015-05-30,Illinois,Chicago,4200 block of Market Street,0,4
1399346,2019-05-18,Illinois,Chicago,4252 Cody Drive,2,4
1365100,2019-04-07,Illinois,Chicago,433 Flournoy Lucas Rd,0,4
194945,2014-09-21,Illinois,Chicago,440 First St,0,4
300660,2015-03-01,Illinois,Chicago,4900 block of Steyr St,0,4
1690369,2020-05-27,Illinois,Chicago,5 Ames St,1,4
522122,2016-03-13,Illinois,Chicago,50 South Road,0,4
1856338,2020-11-18,Illinois,Chicago,500 block of Gaillard St,0,4
1405317,2019-05-25,Illinois,Chicago,500 block of N Belnord Ave,0,4
882321,2017-07-04,Illinois,Chicago,500 block of Patterson Ave,1,4
882665,2017-07-04,Illinois,Chicago,501 W Lancaster Rd,0,4
1631040,2020-02-29,Illinois,Chicago,510 Westport Rd,1,4
1022055,2018-01-07,Illinois,Chicago,5225 W Broward Blvd,0,4
2053048,2021-07-05,Illinois,Chicago,6108 S Wabash Ave,2,4
2005776,2021-05-16,Illinois,Chicago,630 Travis St NW,0,4
501349,2016-02-07,Illinois,Chicago,6500 block of South Green Street,0,4
2050972,2021-07-02,Illinois,Chicago,704 N Hickory St,1,4
1956081,2021-03-18,Illinois,Chicago,750 E Powell Blvd,0,4
471860,2015-12-25,Illinois,Chicago,785 Schillinger Rd S,0,4
1686615,2020-05-23,Illinois,Chicago,800 14 1/2 St,1,4
903853,2017-08-01,Illinois,Chicago,800 block of N Monticello Ave,0,4
343106,2015-05-18,Illinois,Chicago,8000 block of School Way,0,4
939834,2017-09-23,Illinois,Chicago,818 Real Rd,1,4
722452,2016-12-09,Illinois,Chicago,842 Fresno Street,0,4
1126712,2018-05-27,Illinois,Chicago,857 E Stoner Ave,0,4
734157,2016-12-25,Illinois,Chicago,8600 block of S Maryland Ave,3,4
575061,2016-06-05,Illinois,Chicago,8th and Humboldt Avenue N.,0,4
1890946,2020-12-31,Illinois,Chicago,9200 block of SE Idleman Rd,0,4
542259,2016-04-16,Illinois,Chicago,9500 block of Oakland,1,4
1397521,2019-05-16,Illinois,Chicago,9500 Cardwell Ave,0,4
1711876,2020-06-20,Illinois,Chicago,Appoline St and Puritan Ave,0,4
1369109,2019-04-11,Illinois,Chicago,E 103rd St and S Main St,1,4
158387,2014-07-14,Illinois,Chicago,Fulton Avenue ,1,4
1040815,2018-01-31,Illinois,Chicago,Goodfellow Blvd and Dr Martin Luther King Dr,0,4
2076889,2021-07-28,Illinois,Chicago,Hanover St and Johnson St,1,4
2052524,2021-07-04,Illinois,Chicago,Jackson St and Airport Blvd,0,4
903090,2017-07-31,Illinois,Chicago,Jasper St and Main St,0,4
710467,2016-11-25,Illinois,Chicago,Magnolia St and Felicity St,0,4
632753,2016-08-17,Illinois,Chicago,Mandela Parkway,0,4
537311,2016-04-09,Illinois,Chicago,Mt Moriah Road and Ridgeway Road,0,4
2057427,2021-07-08,Illinois,Chicago,Nelson St and Garden St,0,4
224362,2014-11-23,Illinois,Chicago,Parksley Road,0,4
1648205,2020-03-29,Illinois,Chicago,Ponce de Leon Ave and Parkway Dr,0,4
366949,2015-06-21,Illinois,Chicago,Rebecca and East Swissvale Avenue,0,4
1390764,2019-05-08,Illinois,Chicago,Roache St and Rader St,0,4
1078612,2018-03-13,Illinois,Chicago,South Blvd,0,4
138567,2014-05-24,Illinois,Chicago,Strathmoor St,0,4
1392923,2019-05-11,Illinois,Chicago,Toll Rd and Bayberry Rd,0,4
907546,2017-08-06,Illinois,Chicago,Unionport Rd,0,4
2037813,2021-06-17,Illinois,Chicago,Virginia Ave and Melville St,0,4
1687027,2020-05-23,Illinois,Chicago,100 block of Dover Rd,2,5
